athlete_code,stage_code,result_rank,result,result_type
1967104,SWMW200MBA------------SFNL000100--,2.0,2:07.92,TIME
1935984,SWMW200MBA------------SFNL000100--,3.0,2:08.14,TIME
1909252,SWMW200MBA------------SFNL000100--,4.0,2:09.38,TIME
1909238,SWMW200MBA------------SFNL000100--,5.0,2:09.56,TIME
1906348,SWMW200MBA------------SFNL000100--,6.0,2:09.83,TIME
1954865,SWMW200MBA------------SFNL000100--,7.0,2:09.99,TIME
1901656,SWMW200MBA------------SFNL000100--,8.0,2:11.86,TIME
1946198,SWMW200MBA------------SFNL000200--,1.0,2:07.57,TIME
2001756,SWMW200MBA------------SFNL000200--,2.0,2:07.84,TIME
1945166,SWMW200MBA------------SFNL000200--,3.0,2:07.86,TIME
1903622,SWMW200MBA------------SFNL000200--,4.0,2:08.52,TIME
1538153,SWMW200MBA------------SFNL000200--,5.0,2:08.79,TIME
1909158,SWMW200MBA------------SFNL000200--,6.0,2:09.41,TIME
1954866,SWMW200MBA------------SFNL000200--,7.0,2:10.63,TIME
1897309,SWMW200MBA------------SFNL000200--,8.0,2:11.96,TIME
1946198,SWMW200MBA------------FNL-000100--,1.0,2:03.73,TIME
1935984,SWMW200MBA------------FNL-000100--,2.0,2:04.26,TIME
1967104,SWMW200MBA------------FNL-000100--,3.0,2:05.57,TIME
1935872,SWMW200MBA------------FNL-000100--,4.0,2:05.61,TIME
1903622,SWMW200MBA------------FNL-000100--,5.0,2:07.53,TIME
1945166,SWMW200MBA------------FNL-000100--,6.0,2:07.96,TIME
2001756,SWMW200MBA------------FNL-000100--,7.0,2:08.16,TIME
1538153,SWMW200MBA------------FNL-000100--,8.0,2:10.23,TIME
1962589,SWMW200MBR------------HEAT000100--,1.0,2:21.57,TIME
1962590,SWMW200MBR------------HEAT000100--,2.0,2:23.85,TIME
1543304,SWMW200MBR------------HEAT000100--,3.0,2:23.98,TIME
1949775,SWMW200MBR------------HEAT000100--,4.0,2:24.59,TIME
1895294,SWMW200MBR------------HEAT000100--,5.0,2:26.28,TIME
1572548,SWMW200MBR------------HEAT000100--,6.0,2:28.10,TIME
1538124,SWMW200MBR------------HEAT000100--,7.0,2:28.19,TIME
1972525,SWMW200MBR------------HEAT000200--,1.0,2:23.08,TIME
1946190,SWMW200MBR------------HEAT000200--,2.0,2:24.38,TIME
1954863,SWMW200MBR------------HEAT000200--,3.0,2:24.52,TIME
1967086,SWMW200MBR------------HEAT000200--,4.0,2:25.11,TIME
1967105,SWMW200MBR------------HEAT000200--,5.0,2:25.45,TIME
1977730,SWMW200MBR------------HEAT000200--,6.0,2:26.39,TIME
1537180,SWMW200MBR------------HEAT000200--,7.0,2:26.55,TIME
1893085,SWMW200MBR------------HEAT000200--,8.0,2:27.81,TIME
1935895,SWMW200MBR------------HEAT000300--,1.0,2:23.44,TIME
1945214,SWMW200MBR------------HEAT000300--,2.0,2:23.67,TIME
1891630,SWMW200MBR------------HEAT000300--,3.0,2:23.80,TIME
1935932,SWMW200MBR------------HEAT000300--,4.0,2:24.91,TIME
1946174,SWMW200MBR------------HEAT000300--,5.0,2:25.61,TIME
1925785,SWMW200MBR------------HEAT000300--,6.0,2:25.85,TIME
1535854,SWMW200MBR------------HEAT000300--,7.0,2:29.46,TIME
1922117,SWMW200MBR------------HEAT000300--,8.0,2:30.68,TIME
1972525,SWMW200MBR------------SFNL000100--,1.0,2:22.74,TIME
1962590,SWMW200MBR------------SFNL000100--,2.0,2:22.87,TIME
1945214,SWMW200MBR------------SFNL000100--,3.0,2:23.13,TIME
1949775,SWMW200MBR------------SFNL000100--,4.0,2:23.42,TIME
1946190,SWMW200MBR------------SFNL000100--,5.0,2:24.05,TIME
1946174,SWMW200MBR------------SFNL000100--,6.0,2:24.56,TIME
1967086,SWMW200MBR------------SFNL000100--,7.0,2:24.82,TIME
1895294,SWMW200MBR------------SFNL000100--,8.0,2:25.77,TIME
1935895,SWMW200MBR------------SFNL000200--,1.0,2:19.74,TIME
1962589,SWMW200MBR------------SFNL000200--,2.0,2:19.94,TIME
1935932,SWMW200MBR------------SFNL000200--,3.0,2:23.25,TIME
1891630,SWMW200MBR------------SFNL000200--,4.0,2:23.54,TIME
1967105,SWMW200MBR------------SFNL000200--,5.0,2:24.03,TIME
1543304,SWMW200MBR------------SFNL000200--,6.0,2:24.48,TIME
1925785,SWMW200MBR------------SFNL000200--,7.0,2:25.39,TIME
1954863,SWMW200MBR------------SFNL000200--,8.0,2:26.22,TIME
1935895,SWMW200MBR------------FNL-000100--,1.0,2:19.24,TIME
1962589,SWMW200MBR------------FNL-000100--,2.0,2:19.60,TIME
1972525,SWMW200MBR------------FNL-000100--,3.0,2:21.05,TIME
1891630,SWMW200MBR------------FNL-000100--,4.0,2:22.54,TIME
1949775,SWMW200MBR------------FNL-000100--,5.0,2:23.75,TIME
1945214,SWMW200MBR------------FNL-000100--,6.0,2:24.31,TIME
1962590,SWMW200MBR------------FNL-000100--,7.0,2:24.46,TIME
1935932,SWMW200MBR------------FNL-000100--,8.0,2:25.91,TIME
1903600,SWMW200MBF------------HEAT000100--,1.0,2:08.46,TIME
1946173,SWMW200MBF------------HEAT000100--,2.0,2:08.97,TIME
1937328,SWMW200MBF------------HEAT000100--,3.0,2:09.32,TIME
1903624,SWMW200MBF------------HEAT000100--,4.0,2:10.46,TIME
1954821,SWMW200MBF------------HEAT000100--,5.0,2:10.82,TIME
1548402,SWMW200MBF------------HEAT000100--,6.0,2:18.56,TIME
1935984,SWMW200MBF------------HEAT000200--,1.0,2:06.99,TIME
1893073,SWMW200MBF------------HEAT000200--,2.0,2:07.34,TIME
1935979,SWMW200MBF------------HEAT000200--,3.0,2:07.49,TIME
1891606,SWMW200MBF------------HEAT000200--,4.0,2:09.12,TIME
1904724,SWMW200MBF------------HEAT000200--,5.0,2:09.28,TIME
1949290,SWMW200MBF------------HEAT000200--,6.0,2:18.46,TIME
1945125,SWMW200MBF------------HEAT000300--,1.0,2:06.55,TIME
1946143,SWMW200MBF------------HEAT000300--,2.0,2:07.13,TIME
1967140,SWMW200MBF------------HEAT000300--,3.0,2:07.70,TIME
1945208,SWMW200MBF------------HEAT000300--,4.0,2:09.31,TIME
1954571,SWMW200MBF------------HEAT000300--,5.0,2:09.55,TIME
1891610,SWMW200MBF------------HEAT000300--,6.0,2:10.79,TIME
1905185,SWMW200MBF------------HEAT000300--,7.0,2:22.19,TIME
1967140,SWMW200MBF------------SFNL000100--,1.0,2:04.87,TIME
1935984,SWMW200MBF------------SFNL000100--,2.0,2:05.39,TIME
1946173,SWMW200MBF------------SFNL000100--,3.0,2:06.17,TIME
1893073,SWMW200MBF------------SFNL000100--,4.0,2:06.65,TIME
1903624,SWMW200MBF------------SFNL000100--,5.0,2:07.53,TIME
1937328,SWMW200MBF------------SFNL000100--,6.0,2:08.74,TIME
1904724,SWMW200MBF------------SFNL000100--,7.0,2:09.23,TIME
1954821,SWMW200MBF------------SFNL000100--,8.0,2:10.60,TIME
1945125,SWMW200MBF------------SFNL000200--,1.0,2:06.09,TIME
1935979,SWMW200MBF------------SFNL000200--,2.0,2:06.46,TIME
1946143,SWMW200MBF------------SFNL000200--,3.0,2:07.10,TIME
1903600,SWMW200MBF------------SFNL000200--,4.0,2:08.04,TIME
1945208,SWMW200MBF------------SFNL000200--,5.0,2:08.07,TIME
1891606,SWMW200MBF------------SFNL000200--,6.0,2:08.71,TIME
1891610,SWMW200MBF------------SFNL000200--,7.0,2:09.16,TIME
1954571,SWMW200MBF------------SFNL000200--,8.0,2:10.25,TIME
1967140,SWMW200MBF------------FNL-000100--,1.0,2:03.03,TIME
1935984,SWMW200MBF------------FNL-000100--,2.0,2:03.84,TIME
1945125,SWMW200MBF------------FNL-000100--,3.0,2:05.09,TIME
1946173,SWMW200MBF------------FNL-000100--,4.0,2:07.11,TIME
1893073,SWMW200MBF------------FNL-000100--,4.0,2:07.11,TIME
1935979,SWMW200MBF------------FNL-000100--,6.0,2:07.73,TIME
1946143,SWMW200MBF------------FNL-000100--,7.0,2:08.15,TIME
1903624,SWMW200MBF------------FNL-000100--,8.0,2:08.82,TIME
1547131,SWMW200MFR------------HEAT000100--,1.0,2:06.96,TIME
1965366,SWMW200MFR------------HEAT000100--,2.0,2:07.22,TIME
1908978,SWMW200MFR------------HEAT000100--,3.0,2:10.69,TIME
1563079,SWMW200MFR------------HEAT000100--,4.0,2:12.21,TIME
3560626,SWMW200MFR------------HEAT000100--,5.0,2:17.17,TIME
1956919,SWMW200MFR------------HEAT000100--,6.0,2:19.61,TIME
1975948,SWMW200MFR------------HEAT000100--,7.0,2:20.74,TIME
1945169,SWMW200MFR------------HEAT000200--,1.0,1:56.28,TIME
1925125,SWMW200MFR------------HEAT000200--,2.0,1:56.38,TIME
1936000,SWMW200MFR------------HEAT000200--,3.0,1:56.48,TIME
1954371,SWMW200MFR------------HEAT000200--,4.0,1:56.65,TIME
1902417,SWMW200MFR------------HEAT000200--,5.0,1:57.77,TIME
1564770,SWMW200MFR------------HEAT000200--,6.0,1:59.94,TIME
1897360,SWMW200MFR------------HEAT000200--,7.0,2:00.38,TIME
1891459,SWMW200MFR------------HEAT000200--,8.0,2:07.19,TIME
1946218,SWMW200MFR------------HEAT000300--,1.0,1:55.79,TIME
1940014,SWMW200MFR------------HEAT000300--,2.0,1:56.54,TIME
1895300,SWMW200MFR------------HEAT000300--,3.0,1:57.02,TIME
1895501,SWMW200MFR------------HEAT000300--,4.0,1:57.50,TIME
1928902,SWMW200MFR------------HEAT000300--,5.0,1:58.32,TIME
1911391,SWMW200MFR------------HEAT000300--,6.0,2:00.66,TIME
1925873,SWMW200MFR------------HEAT000300--,7.0,2:04.88,TIME
1906698,SWMW200MFR------------HEAT000300--,,,IRM
1967088,SWMW200MFR------------HEAT000400--,1.0,1:56.21,TIME
1946150,SWMW200MFR------------HEAT000400--,2.0,1:56.23,TIME
1945159,SWMW200MFR------------HEAT000400--,3.0,1:56.83,TIME
1935907,SWMW200MFR------------HEAT000400--,4.0,1:57.23,TIME
1962576,SWMW200MFR------------HEAT000400--,5.0,1:57.81,TIME
1543540,SWMW200MFR------------HEAT000400--,6.0,1:59.29,TIME
1907174,SWMW200MFR------------HEAT000400--,7.0,1:59.87,TIME
1541460,SWMW200MFR------------HEAT000400--,8.0,2:03.38,TIME
1936000,SWMW200MFR------------SFNL000100--,1.0,1:55.24,TIME
1895300,SWMW200MFR------------SFNL000100--,2.0,1:56.06,TIME
1967088,SWMW200MFR------------SFNL000100--,3.0,1:56.37,TIME
1945169,SWMW200MFR------------SFNL000100--,4.0,1:56.56,TIME
1954371,SWMW200MFR------------SFNL000100--,5.0,1:56.89,TIME
1962576,SWMW200MFR------------SFNL000100--,6.0,1:57.34,TIME
1895501,SWMW200MFR------------SFNL000100--,7.0,1:57.50,TIME
1543540,SWMW200MFR------------SFNL000100--,8.0,1:59.58,TIME
1946150,SWMW200MFR------------SFNL000200--,1.0,1:54.64,TIME
1946218,SWMW200MFR------------SFNL000200--,2.0,1:54.70,TIME
1925125,SWMW200MFR------------SFNL000200--,3.0,1:55.51,TIME
1945159,SWMW200MFR------------SFNL000200--,4.0,1:55.90,TIME
1940014,SWMW200MFR------------SFNL000200--,5.0,1:56.31,TIME
1935907,SWMW200MFR------------SFNL000200--,6.0,1:56.46,TIME
1902417,SWMW200MFR------------SFNL000200--,7.0,1:57.78,TIME
1928902,SWMW200MFR------------SFNL000200--,8.0,1:58.78,TIME
1946218,SWMW200MFR------------FNL-000100--,1.0,1:53.27,TIME
1946150,SWMW200MFR------------FNL-000100--,2.0,1:53.81,TIME
1925125,SWMW200MFR------------FNL-000100--,3.0,1:54.55,TIME
1967088,SWMW200MFR------------FNL-000100--,4.0,1:55.29,TIME
1945159,SWMW200MFR------------FNL-000100--,5.0,1:55.38,TIME
1895300,SWMW200MFR------------FNL-000100--,6.0,1:55.47,TIME
1940014,SWMW200MFR------------FNL-000100--,7.0,1:55.59,TIME
1936000,SWMW200MFR------------FNL-000100--,8.0,1:56.60,TIME
4849459,SWMW200MIM------------HEAT000100--,1.0,2:20.51,TIME
1953074,SWMW200MIM------------HEAT000100--,2.0,2:20.56,TIME
1563667,SWMW200MIM------------HEAT000100--,3.0,2:24.51,TIME
1549971,SWMW200MIM------------HEAT000200--,1.0,2:13.32,TIME
1565161,SWMW200MIM------------HEAT000200--,2.0,2:15.04,TIME
1947134,SWMW200MIM------------HEAT000200--,3.0,2:15.79,TIME
1568270,SWMW200MIM------------HEAT000200--,4.0,2:17.18,TIME
1944115,SWMW200MIM------------HEAT000200--,5.0,2:17.61,TIME
1912817,SWMW200MIM------------HEAT000200--,6.0,2:18.00,TIME
4686764,SWMW200MIM------------HEAT000200--,,,IRM
1967140,SWMW200MIM------------HEAT000300--,1.0,2:09.90,TIME
1945164,SWMW200MIM------------HEAT000300--,2.0,2:10.28,TIME
1946174,SWMW200MIM------------HEAT000300--,3.0,2:10.75,TIME
1903630,SWMW200MIM------------HEAT000300--,4.0,2:10.95,TIME
1909216,SWMW200MIM------------HEAT000300--,5.0,2:11.47,TIME
1954824,SWMW200MIM------------HEAT000300--,6.0,2:11.54,TIME
1911520,SWMW200MIM------------HEAT000300--,7.0,2:14.20,TIME
1909049,SWMW200MIM------------HEAT000300--,8.0,2:15.16,TIME
1967105,SWMW200MIM------------HEAT000400--,1.0,2:10.63,TIME
1935895,SWMW200MIM------------HEAT000400--,2.0,2:10.70,TIME
1963639,SWMW200MIM------------HEAT000400--,3.0,2:11.67,TIME
1962582,SWMW200MIM------------HEAT000400--,4.0,2:11.96,TIME
1925668,SWMW200MIM------------HEAT000400--,5.0,2:12.88,TIME
1903541,SWMW200MIM------------HEAT000400--,5.0,2:12.88,TIME
1972522,SWMW200MIM------------HEAT000400--,7.0,2:13.21,TIME
1895300,SWMW200MIM------------HEAT000400--,8.0,2:13.47,TIME
1935997,SWMW200MIM------------HEAT000500--,1.0,2:10.48,TIME
1945214,SWMW200MIM------------HEAT000500--,2.0,2:10.96,TIME
1946198,SWMW200MIM------------HEAT000500--,3.0,2:11.26,TIME
1897309,SWMW200MIM------------HEAT000500--,4.0,2:11.53,TIME
1891638,SWMW200MIM------------HEAT000500--,5.0,2:11.70,TIME
1543305,SWMW200MIM------------HEAT000500--,6.0,2:11.81,TIME
1901642,SWMW200MIM------------HEAT000500--,7.0,2:12.42,TIME
1897360,SWMW200MIM------------HEAT000500--,8.0,2:17.53,TIME
1967105,SWMW200MIM------------SFNL000100--,1.0,2:09.65,TIME
1945164,SWMW200MIM------------SFNL000100--,2.0,2:09.74,TIME
1946174,SWMW200MIM------------SFNL000100--,3.0,2:10.16,TIME
1945214,SWMW200MIM------------SFNL000100--,4.0,2:10.45,TIME
1962582,SWMW200MIM------------SFNL000100--,5.0,2:10.67,TIME
1891638,SWMW200MIM------------SFNL000100--,6.0,2:10.94,TIME
1954824,SWMW200MIM------------SFNL000100--,7.0,2:12.25,TIME
1909216,SWMW200MIM------------SFNL000100--,8.0,2:12.80,TIME
1935997,SWMW200MIM------------SFNL000200--,1.0,2:07.45,TIME
1967140,SWMW200MIM------------SFNL000200--,2.0,2:08.30,TIME
1935895,SWMW200MIM------------SFNL000200--,3.0,2:08.59,TIME
1903630,SWMW200MIM------------SFNL000200--,4.0,2:09.64,TIME
1946198,SWMW200MIM------------SFNL000200--,5.0,2:09.97,TIME
1897309,SWMW200MIM------------SFNL000200--,6.0,2:10.32,TIME
1543305,SWMW200MIM------------SFNL000200--,7.0,2:11.35,TIME
1963639,SWMW200MIM------------SFNL000200--,8.0,2:11.85,TIME
1967140,SWMW200MIM------------FNL-000100--,1.0,2:06.56,TIME
1935895,SWMW200MIM------------FNL-000100--,2.0,2:06.92,TIME
1946198,SWMW200MIM------------FNL-000100--,3.0,2:08.08,TIME
1945164,SWMW200MIM------------FNL-000100--,4.0,2:08.49,TIME
1903630,SWMW200MIM------------FNL-000100--,5.0,2:09.51,TIME
1967105,SWMW200MIM------------FNL-000100--,6.0,2:09.74,TIME
1946174,SWMW200MIM------------FNL-000100--,,,IRM
1935997,SWMW200MIM------------FNL-000100--,,,IRM
1907231,SWMW400MFR------------HEAT000100--,1.0,4:09.62,TIME
1537209,SWMW400MFR------------HEAT000100--,2.0,4:14.24,TIME
4119083,SWMW400MFR------------HEAT000100--,3.0,4:31.71,TIME
1544098,SWMW400MFR------------HEAT000100--,4.0,4:33.46,TIME
1565898,SWMW400MFR------------HEAT000100--,5.0,4:37.30,TIME
1940014,SWMW400MFR------------HEAT000200--,1.0,4:02.55,TIME
1967140,SWMW400MFR------------HEAT000200--,2.0,4:02.65,TIME
1946188,SWMW400MFR------------HEAT000200--,3.0,4:03.30,TIME
1935943,SWMW400MFR------------HEAT000200--,4.0,4:03.34,TIME
1954371,SWMW400MFR------------HEAT000200--,5.0,4:03.47,TIME
1895501,SWMW400MFR------------HEAT000200--,6.0,4:08.25,TIME
1909209,SWMW400MFR------------HEAT000200--,7.0,4:10.32,TIME
1940003,SWMW400MFR------------HEAT000200--,8.0,4:11.86,TIME
1935938,SWMW400MFR------------HEAT000300--,1.0,4:02.19,TIME
1946150,SWMW400MFR------------HEAT000300--,2.0,4:02.46,TIME
1907171,SWMW400MFR------------HEAT000300--,3.0,4:03.83,TIME
1945169,SWMW400MFR------------HEAT000300--,4.0,4:03.96,TIME
1945223,SWMW400MFR------------HEAT000300--,5.0,4:04.39,TIME
1891644,SWMW400MFR------------HEAT000300--,6.0,4:08.02,TIME
1904727,SWMW400MFR------------HEAT000300--,7.0,4:08.90,TIME
1951602,SWMW400MFR------------HEAT000300--,8.0,4:10.46,TIME
1946150,SWMW400MFR------------FNL-000100--,1.0,3:57.49,TIME
1967140,SWMW400MFR------------FNL-000100--,2.0,3:58.37,TIME
1935938,SWMW400MFR------------FNL-000100--,3.0,4:00.86,TIME
1940014,SWMW400MFR------------FNL-000100--,4.0,4:01.12,TIME
1907171,SWMW400MFR------------FNL-000100--,5.0,4:02.14,TIME
1935943,SWMW400MFR------------FNL-000100--,6.0,4:02.26,TIME
1954371,SWMW400MFR------------FNL-000100--,7.0,4:03.53,TIME
1946188,SWMW400MFR------------FNL-000100--,8.0,4:04.96,TIME
1936001,SWMW400MIM------------HEAT000100--,1.0,4:36.27,TIME
1935909,SWMW400MIM------------HEAT000100--,2.0,4:37.24,TIME
1903541,SWMW400MIM------------HEAT000100--,3.0,4:37.62,TIME
1903622,SWMW400MIM------------HEAT000100--,4.0,4:40.40,TIME
1967095,SWMW400MIM------------HEAT000100--,5.0,4:42.06,TIME
1902950,SWMW400MIM------------HEAT000100--,6.0,4:44.47,TIME
1925668,SWMW400MIM------------HEAT000100--,7.0,4:48.89,TIME
1949290,SWMW400MIM------------HEAT000100--,8.0,4:49.16,TIME
1967140,SWMW400MIM------------HEAT000200--,1.0,4:37.35,TIME
1891624,SWMW400MIM------------HEAT000200--,2.0,4:37.84,TIME
1946174,SWMW400MIM------------HEAT000200--,3.0,4:39.04,TIME
